"Protocollo","DataOraIncidente","xutm","yutm","NaturaIncidenteNew","InBufTime","InBufSpace","InBuf"
4328455,2019-04-13 18:30:00,788.062788595853,4645.70839609169,"D",0,0,0
4328179,2019-04-13 19:20:00,788.018288237224,4644.96133971515,"D",0,0,0
4328015,2019-04-13 19:35:00,791.735651883298,4648.1274941479,"A",0,0,0
4328723,2019-04-13 20:15:00,791.900261652967,4646.14310586215,"A",0,0,0
4328076,2019-04-13 20:20:00,785.747274666398,4645.02538839484,"D",0,0,0
4328391,2019-04-13 20:20:00,790.609684663974,4645.00440659234,"D",0,0,0
4328398,2019-04-13 21:15:00,791.730847443898,4649.51555558046,"D",0,1,1
4327421,2019-04-13 21:20:00,788.398294756481,4642.61142628703,"D",0,0,0
4334391,2019-04-13 21:30:00,790.138247874317,4642.28895867575,"B",0,0,0
4328636,2019-04-13 21:40:00,791.25961568494,4644.00128854686,"D",0,0,0
4329218,2019-04-14 01:15:00,787.22279499444,4642.82180040593,"D",0,1,1
4328018,2019-04-14 02:10:00,787.941698114546,4647.26073394504,"D",0,0,0
4328731,2019-04-14 02:15:00,791.836514460057,4646.8857776363,"B",0,0,0
4327500,2019-04-14 02:30:00,793.324512726155,4643.64326565439,"D",0,1,1
4329137,2019-04-14 03:00:00,788.021152292259,4643.66004761261,"B",0,0,0
4328753,2019-04-14 03:57:00,792.367049741975,4646.10668095179,"D",0,0,0
4326875,2019-04-14 04:00:00,785.400979636047,4648.99319589511,"B",0,1,1
4328990,2019-04-14 05:20:00,790.047600991442,4645.12173393371,"D",0,0,0
4328313,2019-04-14 05:30:00,785.507345285176,4646.32712648818,"B",0,1,1
4328473,2019-04-14 05:50:00,787.889351438043,4646.58720497092,"B",0,0,0
4328330,2019-04-14 11:00:00,787.106299117231,4641.33162437461,"A",0,1,1
4329295,2019-04-14 12:00:00,790.21993935233,4645.78505532495,"B",0,0,0
4328472,2019-04-14 13:30:00,792.855261230206,4648.77427892211,"D",0,1,1
4328787,2019-04-14 13:40:00,788.681604219832,4643.56447755048,"C",0,0,0
4328813,2019-04-14 14:00:00,789.27347982604,4644.13357545119,"D",0,0,0
4328502,2019-04-14 14:10:00,788.037314178428,4646.54160269786,"B",0,0,0
4328504,2019-04-14 16:40:00,788.143486644168,4645.7672841712,"D",0,0,0
4329944,2019-04-14 17:20:00,790.325360375695,4642.18535908001,"B",0,0,0
4328598,2019-04-14 17:50:00,785.178807789659,4648.62858892036,"B",0,1,1
4328508,2019-04-14 18:00:00,791.293326134032,4648.98810628028,"C",0,0,0
4328706,2019-04-14 18:10:00,785.846708583324,4645.27803862485,"D",0,0,0
4328866,2019-04-14 18:45:00,789.204857803693,4642.55127600105,"C",0,0,0
4328757,2019-04-14 19:10:00,792.316840717182,4647.52846350954,"D",0,0,0
4329161,2019-04-14 19:15:00,788.910222080252,4644.07431014372,"C",0,0,0
4328928,2019-04-14 19:20:00,787.653476171234,4645.14678079044,"B",0,0,0
4327813,2019-04-14 19:25:00,787.859711585409,4641.30120028725,"D",0,1,1
4328920,2019-04-14 20:10:00,790.677801458435,4643.9350176665,"A",0,0,0
4329693,2019-04-15 07:50:00,792.705522222597,4643.94034690764,"D",0,1,1
4330116,2019-04-15 08:10:00,790.495541513784,4644.16562191923,"D",0,0,0
4328412,2019-04-15 09:00:00,785.856391742291,4644.58486242705,"B",0,1,1
4330402,2019-04-15 09:40:00,788.897133947333,4644.39635305723,"B",0,0,0
4328267,2019-04-15 10:00:00,790.139004102447,4646.74949378361,"D",0,0,0
4328415,2019-04-15 10:20:00,790.653906995932,4647.15987006322,"D",0,0,0
4330013,2019-04-15 10:20:00,792.052808116302,4649.45256591301,"D",0,1,1
4330583,2019-04-15 11:15:00,790.774775965338,4643.19174965336,"D",0,0,0
4328574,2019-04-15 12:30:00,787.248750628693,4641.12674943716,"D",0,1,1
4330374,2019-04-15 13:15:00,790.287356508395,4642.64580837989,"D",0,0,0
4330323,2019-04-15 13:20:00,788.166371191241,4642.08584618601,"B",0,0,0
4332376,2019-04-15 13:40:00,792.542642772574,4647.69349599645,"D",0,0,0
4330149,2019-04-15 13:50:00,789.070922149252,4641.75608081223,"A",0,0,0
4329909,2019-04-15 14:10:00,785.400626929261,4643.93254917192,"D",0,1,1
4330052,2019-04-15 16:00:00,788.447486501913,4642.16457929132,"D",0,0,0
4332306,2019-04-15 16:15:00,790.481714656925,4645.71076882578,"D",0,0,0
4330312,2019-04-15 16:25:00,790.044837430288,4645.80015223822,"C",0,0,0
4332541,2019-04-15 16:35:00,788.253085183151,4644.70390234894,"C",0,0,0
4330313,2019-04-15 17:00:00,787.167950754164,4647.49635931074,"B",0,0,0
4332352,2019-04-15 17:25:00,791.67430177769,4644.76561130165,"C",0,0,0
4330091,2019-04-15 18:30:00,792.271307242946,4649.23966180108,"B",0,1,1
4330089,2019-04-15 18:44:00,793.024030177319,4648.64340649293,"C",0,1,1
4330315,2019-04-15 19:35:00,790.596099356237,4647.07777073977,"B",0,0,0
4329786,2019-04-15 20:00:00,791.550915716015,4642.30222664408,"B",0,1,1
4330284,2019-04-15 20:15:00,788.790279088174,4643.95820421013,"B",0,0,0
4330212,2019-04-15 20:16:00,788.834004175045,4643.84952662644,"B",0,0,0
4330250,2019-04-15 20:20:00,788.790279088174,4643.95820421013,"B",0,0,0
4330321,2019-04-15 20:20:00,789.454010605342,4648.87949263768,"B",0,0,0
4329718,2019-04-15 21:20:00,791.831844130464,4642.36435942355,"D",0,1,1
4329829,2019-04-15 22:30:00,789.272371474931,4641.70865276862,"D",0,0,0
4329720,2019-04-16 00:30:00,786.807032993394,4645.49778154698,"D",0,0,0
4330803,2019-04-16 07:15:00,787.859888181413,4642.66172573295,"D",0,1,1
4334068,2019-04-16 07:40:00,787.763997764689,4642.82652670968,"D",0,0,0
4331841,2019-04-16 07:50:00,785.118422772889,4646.57321430122,"D",0,1,1
4333373,2019-04-16 07:55:00,791.37997658439,4643.58900729702,"D",0,0,0
4331743,2019-04-16 08:00:00,785.672053330702,4645.65636620259,"D",0,1,1
4333381,2019-04-16 08:25:00,790.159708667353,4644.61463097427,"B",0,0,0
4332033,2019-04-16 09:05:00,788.272857826975,4648.72019323005,"D",0,1,1
4331854,2019-04-16 10:30:00,787.447612820253,4645.71685182199,"D",0,0,0
4333366,2019-04-16 10:45:00,790.693126763916,4643.19014672571,"C",0,0,0
4330229,2019-04-16 11:07:00,788.727242688211,4648.98337403234,"C",0,1,1
4331722,2019-04-16 11:25:00,787.008482603399,4649.18062318683,"D",0,1,1
4332268,2019-04-16 11:30:00,790.328206442436,4646.80716929611,"D",0,0,0
4334376,2019-04-16 11:30:00,792.159471972225,4643.2727106764,"C",0,1,1
4332966,2019-04-16 12:00:00,790.724033821428,4643.41410284893,"D",0,0,0
4331816,2019-04-16 12:10:00,793.422471696891,4646.90662194271,"D",0,1,1
4331840,2019-04-16 12:30:00,790.192596969689,4640.95636867995,"C",0,1,1
4332272,2019-04-16 13:35:00,791.252417018001,4648.16327335473,"D",0,0,0
4332048,2019-04-16 13:40:00,784.888572128805,4644.26793766146,"C",0,1,1
4333022,2019-04-16 13:50:00,790.025607260589,4644.64252823023,"D",0,0,0
4331885,2019-04-16 14:00:00,786.011895027758,4645.46982560915,"D",0,0,0
4331941,2019-04-16 14:10:00,787.703755088957,4646.57257775656,"D",0,0,0
4332274,2019-04-16 14:10:00,790.687055761619,4647.03294949792,"D",0,0,0
4331917,2019-04-16 14:15:00,786.699058755879,4642.64761627683,"A",0,1,1
4331807,2019-04-16 14:50:00,792.206365284835,4649.78617302479,"D",0,1,1
4333262,2019-04-16 15:15:00,788.409912139169,4645.34428773599,"B",0,0,0
4332547,2019-04-16 16:10:00,785.916874196507,4647.01764549059,"B",0,1,1
4333066,2019-04-16 16:40:00,789.827412822044,4644.00040994097,"C",0,0,0
4332151,2019-04-16 17:30:00,791.294244817375,4645.11710474758,"A",0,0,0
4331794,2019-04-16 17:45:00,786.549655066187,4645.57424593454,"B",0,0,0
4333343,2019-04-16 18:30:00,791.614376577758,4643.79539424289,"D",0,0,0
4331714,2019-04-16 18:30:00,791.046242002906,4641.83661815339,"D",0,1,1
4331819,2019-04-16 18:35:00,787.030065599901,4648.23603173442,"B",0,1,1
4332054,2019-04-16 18:50:00,793.858984087327,4645.69724281927,"C",0,1,1
4333352,2019-04-16 19:00:00,789.253757804043,4644.8224191211,"B",0,0,0
4331875,2019-04-16 19:45:00,791.110151350989,4642.30642143861,"D",0,1,1
4335379,2019-04-16 22:10:00,791.44681238001,4644.2334684698,"D",0,0,0
4331946,2019-04-17 01:30:00,792.485262204196,4646.86796726977,"C",0,1,1
4332278,2019-04-17 01:50:00,789.952525081371,4649.07781508209,"B",0,0,0
4331974,2019-04-17 08:00:00,790.901967386253,4648.40474988619,"C",0,0,0
4334000,2019-04-17 08:20:00,787.680042352062,4649.20781142049,"D",0,1,1
4334009,2019-04-17 08:30:00,786.521928346187,4645.39026634086,"D",0,0,0
4333954,2019-04-17 08:40:00,791.493554797193,4649.77498925806,"C",0,1,1
4335354,2019-04-17 09:00:00,791.343109466854,4645.14135506573,"D",0,0,0
4333355,2019-04-17 09:00:00,792.063263278746,4643.59134585517,"C",0,1,1
4332583,2019-04-17 09:10:00,791.364350872179,4642.59491882757,"D",0,1,1
4333228,2019-04-17 09:15:00,789.505580164366,4642.91173829132,"C",0,0,0
4332230,2019-04-17 09:30:00,791.08031828149,4646.9909457884,"C",0,0,0
4334061,2019-04-17 10:00:00,786.812262435418,4645.40197886325,"D",0,0,0
4332332,2019-04-17 10:00:00,790.742712831136,4646.50511067257,"D",0,0,0
4332522,2019-04-17 10:00:00,791.349861001862,4643.00137059003,"D",0,1,1
4334270,2019-04-17 10:10:00,787.614652867054,4641.78068107824,"D",0,1,1
4335797,2019-04-17 10:15:00,789.917415259128,4645.46124843928,"D",0,0,0
4332879,2019-04-17 11:00:00,790.899099599482,4644.01081047028,"C",0,0,0
4334118,2019-04-17 11:10:00,790.813414578868,4643.19183915328,"D",0,0,0
4333925,2019-04-17 11:45:00,786.741204743871,4641.80639837424,"B",0,1,1
4335362,2019-04-17 12:30:00,791.949867345501,4645.74468938526,"C",0,0,0
4334362,2019-04-17 13:25:00,788.630249441117,4646.46556073295,"B",0,0,0
4332838,2019-04-17 14:10:00,785.060406183288,4644.54177197487,"D",0,1,1
4333905,2019-04-17 14:45:00,786.984748146674,4648.94607813329,"B",0,1,1
4334368,2019-04-17 14:50:00,791.364496125729,4648.46821224123,"C",0,0,0
4333432,2019-04-17 15:10:00,791.005652125494,4641.8127106733,"B",0,1,1
4334128,2019-04-17 17:15:00,787.231025132847,4646.1418928405,"B",0,0,0
4333253,2019-04-17 17:15:00,785.383759891876,4643.73166230063,"B",0,1,1
4334028,2019-04-17 18:10:00,790.002738849358,4645.69892335461,"D",0,0,0
4333936,2019-04-17 18:30:00,788.76601660282,4644.14631385822,"C",0,0,0
4335376,2019-04-17 18:30:00,791.862308559547,4646.86458998737,"D",0,0,0
4334407,2019-04-17 18:40:00,787.090114331041,4648.39418320045,"B",0,1,1
4333951,2019-04-17 19:05:00,788.047229716919,4644.16675092483,"D",0,0,0
4333872,2019-04-17 19:20:00,788.829783362795,4643.80408352471,"C",0,0,0
4334375,2019-04-17 20:05:00,792.054201697237,4647.45091454601,"C",0,0,0
4335776,2019-04-17 20:50:00,788.068124300708,4644.55180248017,"D",0,0,0
4334305,2019-04-17 22:20:00,786.525292928482,4645.70264586519,"C",0,0,0
4334358,2019-04-17 23:55:00,790.687055761619,4647.03294949792,"D",0,0,0
4333898,2019-04-18 02:20:00,786.741877417305,4647.55700354638,"B",0,1,1
4334091,2019-04-18 04:30:00,789.866193673399,4645.25437643094,"A",0,0,0
4334164,2019-04-18 06:00:00,787.654190436683,4646.77078714369,"D",0,0,0
4335864,2019-04-18 07:00:00,791.715383853512,4647.00316280977,"B",0,0,0
4340699,2019-04-18 07:15:00,787.418226403049,4644.56241090048,"D",0,0,0
4336010,2019-04-18 08:00:00,788.669378234789,4643.4930372727,"D",0,0,0
4334749,2019-04-18 08:15:00,788.225045865021,4643.3457386436,"D",0,0,0
4335733,2019-04-18 09:10:00,793.142490794608,4645.63805803369,"D",0,1,1
4335868,2019-04-18 09:30:00,787.922148608387,4646.12233953863,"D",0,0,0
4335796,2019-04-18 10:40:00,790.654113313788,4649.99284205796,"D",0,1,1
4334674,2019-04-18 10:50:00,790.466021059287,4645.04983519457,"D",0,0,0
4336050,2019-04-18 11:45:00,785.800285349461,4643.92677061009,"A",0,1,1
4335963,2019-04-18 12:20:00,789.234934796714,4645.48905339154,"D",0,0,0
4340696,2019-04-18 12:45:00,790.661677296432,4643.44018550057,"D",0,0,0
4335728,2019-04-18 13:00:00,787.225424470609,4646.07492794947,"D",0,0,0
4335876,2019-04-18 13:40:00,792.660580743599,4644.62817279291,"C",0,0,0
4336038,2019-04-18 14:00:00,789.661770639379,4643.78231500446,"D",0,0,0
4335153,2019-04-18 14:20:00,785.48455123803,4646.39405973111,"C",0,1,1
4336068,2019-04-18 16:00:00,785.795964436475,4644.54828534458,"A",0,0,0
4335679,2019-04-18 16:00:00,790.768972154512,4640.89090887278,"D",0,1,1
4335770,2019-04-18 16:30:00,787.857946171531,4645.53371425857,"D",0,0,0
4336062,2019-04-18 16:40:00,790.929096493322,4643.56613942756,"D",0,0,0
4335865,2019-04-18 16:40:00,789.009935836094,4645.91370813412,"D",0,0,0
4335143,2019-04-18 17:20:00,792.89061679746,4643.28054042217,"B",0,1,1
4335732,2019-04-18 17:45:00,786.550183377008,4645.51375829419,"D",0,0,0
4335862,2019-04-18 18:45:00,788.478425408794,4646.72635192244,"D",0,0,0
4337600,2019-04-18 18:50:00,789.896925087788,4643.55829699847,"C",0,0,0
4335877,2019-04-18 20:40:00,787.743252439588,4646.13664829884,"D",0,0,0
4335798,2019-04-18 20:40:00,785.586769825456,4644.71250309528,"D",0,1,1
4335674,2019-04-18 21:50:00,789.4879454291,4640.90542155409,"A",0,1,1
4335678,2019-04-18 23:10:00,790.297164746093,4640.99578362143,"A",0,1,1
4335835,2019-04-18 23:35:00,790.377759307923,4644.04562628481,"D",0,0,0
4335676,2019-04-19 01:30:00,785.591150196373,4645.80883368091,"D",0,1,1
4335863,2019-04-19 02:35:00,793.135111673797,4645.61550580085,"C",0,1,1
4335919,2019-04-19 05:25:00,790.998770657249,4643.40309398448,"A",0,0,0
4336014,2019-04-19 07:15:00,792.255655827361,4647.80404090848,"A",0,0,0
4338467,2019-04-19 07:35:00,790.126880397029,4645.82574878505,"D",0,0,0
4336273,2019-04-19 07:45:00,786.797025370662,4646.60264931805,"D",0,0,0
4353269,2019-04-19 08:10:00,786.313685729347,4645.8156673399,"A",0,0,0
4337548,2019-04-19 09:00:00,787.748550983472,4648.99670019918,"C",0,1,1
4336422,2019-04-19 10:00:00,790.485265978803,4642.74805998995,"C",0,0,0
4340139,2019-04-19 11:00:00,792.049013625147,4649.79782737722,"D",0,1,1
4340137,2019-04-19 11:15:00,785.247500266574,4645.88401114605,"D",0,1,1
4337906,2019-04-19 11:40:00,787.82466938307,4640.9158151742,"D",0,1,1
4340805,2019-04-19 12:10:00,788.988225632322,4644.19983669872,"D",0,0,0
4336294,2019-04-19 12:15:00,789.886649421076,4649.06400080006,"C",0,0,0
4340962,2019-04-19 12:30:00,789.397972588794,4645.36221107751,"B",0,0,0
4340331,2019-04-19 13:30:00,786.130262712878,4645.4189764092,"D",0,0,0
4337864,2019-04-19 14:05:00,792.04339629823,4645.69291420196,"D",0,0,0
4337625,2019-04-19 14:10:00,790.637424398597,4643.49955024351,"A",0,0,0
4340761,2019-04-19 14:30:00,786.087245448418,4645.66194825187,"A",0,0,0
4338590,2019-04-19 14:30:00,789.853146722064,4645.81457662409,"D",0,0,0
4340395,2019-04-19 14:40:00,785.755345437464,4643.79107876782,"D",0,1,1
4340196,2019-04-19 16:20:00,792.279773618181,4649.84069971267,"D",0,1,1
4340678,2019-04-19 16:55:00,787.796430255877,4643.87340981326,"C",0,0,0
4340114,2019-04-19 17:00:00,784.918743740192,4649.1075499496,"B",0,1,1
4340821,2019-04-19 17:30:00,788.049800106995,4645.61888407083,"B",0,0,0
4339234,2019-04-19 17:30:00,793.10931198981,4647.65012008203,"D",0,1,1
4337478,2019-04-19 17:35:00,791.00718536494,4643.60366229551,"C",0,0,0
4338574,2019-04-19 18:00:00,788.355806715507,4647.70022006001,"B",0,0,0
4337672,2019-04-19 18:40:00,788.852032691435,4643.91587121971,"D",0,0,0
4341896,2019-04-19 18:45:00,787.561083260172,4645.37662678723,"B",0,0,0
4340684,2019-04-19 19:50:00,789.203090886951,4641.57235711219,"D",0,0,0
4338082,2019-04-19 21:10:00,792.536637247334,4647.63762924686,"D",0,0,0
4337875,2019-04-19 22:30:00,791.169667251043,4645.72379873214,"D",0,0,0
4340212,2019-04-20 01:00:00,787.253058397746,4644.77464669537,"D",0,0,0
4338595,2019-04-20 01:00:00,792.734393463824,4643.44096445878,"B",0,1,1
4338074,2019-04-20 01:10:00,789.178290358598,4641.15978908306,"D",0,1,1
4338516,2019-04-20 03:00:00,792.046821885578,4647.4283634676,"C",0,0,0
4337588,2019-04-20 05:30:00,787.299708108592,4644.44284068548,"B",0,0,0
4340277,2019-04-20 05:30:00,792.721392229895,4648.47667670641,"B",0,1,1
4339242,2019-04-20 07:15:00,793.838842163398,4645.67794399978,"C",0,1,1
4340582,2019-04-20 08:45:00,789.743646532436,4641.7723239299,"C",0,0,0
4342111,2019-04-20 09:00:00,786.567932487403,4645.51041419374,"D",0,0,0
4340780,2019-04-20 10:50:00,786.40638096521,4644.34005268417,"B",0,1,1
4340292,2019-04-20 11:00:00,793.023607128816,4648.65385667841,"D",0,1,1
4337941,2019-04-20 11:15:00,792.854783150753,4645.15899242713,"D",0,0,0
4340186,2019-04-20 11:25:00,788.761893153628,4643.52286670381,"C",0,0,0
4338600,2019-04-20 12:05:00,791.917916388846,4643.28503762829,"D",0,1,1
4340561,2019-04-20 12:10:00,790.228241688716,4644.57334668289,"A",0,0,0
4340556,2019-04-20 12:20:00,790.733733524516,4644.19314584543,"B",0,0,0
4338009,2019-04-20 13:15:00,787.388859556811,4645.93693703591,"D",0,0,0
4340282,2019-04-20 13:20:00,788.007134157891,4644.74644378801,"B",0,0,0
4340880,2019-04-20 13:30:00,788.190184663041,4642.2765268629,"D",0,0,0
4340889,2019-04-20 13:40:00,788.352534792817,4642.6612713292,"D",0,0,0
4339486,2019-04-20 15:25:00,790.94554200157,4647.13844022337,"D",0,0,0
4338055,2019-04-20 15:30:00,791.626605025752,4645.27726762303,"D",0,0,0
4338101,2019-04-20 16:50:00,788.035948665538,4641.35431527657,"D",0,1,1
4340706,2019-04-20 17:10:00,788.920040029178,4643.1174304962,"D",0,0,0
4340859,2019-04-20 18:00:00,787.741460227557,4644.20487782431,"B",0,0,0
4339251,2019-04-20 18:00:00,793.530996591362,4645.68746825701,"D",0,1,1
4338845,2019-04-20 18:30:00,792.853583131048,4645.79300315022,"D",0,0,0
4339484,2019-04-20 19:30:00,787.261830799692,4647.84497296518,"D",0,0,0
4338526,2019-04-20 20:55:00,787.690133715954,4649.16372760462,"D",0,1,1
4340902,2019-04-20 21:30:00,787.559976215374,4645.96588452553,"B",0,0,0
4338547,2019-04-20 22:38:00,786.741877417305,4647.55700354638,"D",0,1,1
4341949,2019-04-20 23:30:00,787.167625204065,4645.03814730798,"B",0,0,0
4339209,2019-04-21 02:00:00,792.238108827385,4642.39564472935,"D",0,1,1
4340814,2019-04-21 04:00:00,786.206122651843,4644.15402057979,"D",0,1,1
4340312,2019-04-21 04:30:00,790.590273599853,4646.27850433952,"B",0,0,0
4340986,2019-04-21 05:45:00,787.70079840263,4645.00409585835,"B",0,0,0
4340848,2019-04-21 06:50:00,789.424180148417,4644.10633926641,"B",0,0,0
4340308,2019-04-21 10:40:00,787.926082341045,4646.82629615518,"D",0,0,0
4340179,2019-04-21 11:00:00,787.261995004654,4648.45675168395,"C",0,1,1
4341578,2019-04-21 12:00:00,790.873141687986,4642.21507902132,"B",0,1,1
4340599,2019-04-21 13:00:00,789.387693793365,4644.59428092732,"B",0,0,0
4344711,2019-04-21 13:00:00,789.405190799661,4644.57274661608,"B",0,0,0
4340490,2019-04-21 13:20:00,792.052808116302,4649.45256591301,"D",0,1,1
4338755,2019-04-21 13:50:00,791.001321273117,4647.19634364264,"C",0,0,0
4340835,2019-04-21 14:00:00,785.273463197852,4643.84557075806,"D",0,1,1
4340172,2019-04-21 14:30:00,785.67894986497,4646.72443809453,"B",0,1,1
4338840,2019-04-21 15:35:00,790.730138791121,4647.44712037479,"D",0,0,0
4340165,2019-04-21 16:30:00,784.72983681423,4649.05547803567,"B",0,1,1
4340311,2019-04-21 18:48:00,790.96946804099,4647.97369349821,"D",0,0,0
4341093,2019-04-21 22:25:00,788.143476064602,4645.64031245533,"A",0,0,0
4340345,2019-04-22 00:01:00,787.891340081162,4645.46129837581,"B",0,0,0
4340595,2019-04-22 00:01:00,790.864021442182,4649.19719051882,"B",0,1,1
4340781,2019-04-22 01:00:00,790.46226369942,4644.93844653736,"B",0,0,0
4340786,2019-04-22 02:00:00,788.001501221393,4642.91400252738,"D",0,0,0
4340313,2019-04-22 05:25:00,790.030685532574,4645.80813962089,"B",0,0,0
4340810,2019-04-22 05:50:00,790.329406311284,4642.69720202676,"D",0,0,0
4340906,2019-04-22 08:30:00,791.640135276309,4642.7619525378,"B",0,1,1
4340640,2019-04-22 09:05:00,789.975064210535,4644.8629347432,"C",0,0,0
4340124,2019-04-22 10:30:00,789.536393959439,4640.94076246595,"D",0,1,1
4340952,2019-04-22 11:00:00,787.525783145898,4646.45414044727,"D",0,0,0
4340657,2019-04-22 11:40:00,788.216431297585,4643.96828637864,"A",0,0,0
4340647,2019-04-22 13:50:00,788.209921243171,4645.35842016165,"A",0,0,0
4340147,2019-04-22 14:40:00,787.580423087425,4641.48711218571,"B",0,1,1
4340219,2019-04-22 14:50:00,791.55178953111,4643.0920388489,"B",0,1,1
4340091,2019-04-22 16:40:00,788.796286150993,4640.94405743639,"C",0,1,1
4340548,2019-04-22 17:30:00,788.262921520827,4644.87114915424,"D",0,0,0
4345468,2019-04-22 18:05:00,787.544052001297,4645.39197712143,"D",0,0,0
4340166,2019-04-22 18:15:00,792.761137132262,4646.4232537469,"B",0,1,1
4340709,2019-04-22 18:20:00,787.670277816666,4642.26658233929,"D",0,1,1
4340687,2019-04-22 19:45:00,787.119825522821,4641.4879805147,"B",0,1,1
4340675,2019-04-22 20:00:00,790.036383723686,4642.95220802654,"C",0,0,0
4340315,2019-04-22 20:05:00,791.075860570191,4646.99917257665,"D",0,0,0
4340665,2019-04-22 23:15:00,790.393626826917,4644.99125924383,"D",0,0,0
4340180,2019-04-23 00:15:00,793.437243991529,4644.73806102532,"D",0,1,1
4340413,2019-04-23 00:40:00,788.50896351486,4649.04123838475,"C",0,1,1
4340167,2019-04-23 07:30:00,786.741877417305,4647.55700354638,"D",0,1,1
4345062,2019-04-23 07:40:00,788.820907915672,4650.0564196883,"B",0,1,1
4345072,2019-04-23 07:45:00,788.816512719356,4650.05485036327,"B",0,1,1
4342485,2019-04-23 08:15:00,787.244325724627,4644.37386420511,"D",0,0,0
4344730,2019-04-23 08:45:00,788.757310129902,4644.14092137155,"A",0,0,0
4344665,2019-04-23 08:50:00,788.737968714648,4644.22303731178,"A",0,0,0
4341738,2019-04-23 09:40:00,785.478303179377,4646.54952838183,"D",0,1,1
4341158,2019-04-23 11:00:00,787.573408793652,4640.96127191701,"D",0,1,1
4341761,2019-04-23 11:45:00,785.308596800002,4648.68474689215,"C",0,1,1
4345169,2019-04-23 11:50:00,791.613722144538,4643.40603996345,"C",0,0,0
4341848,2019-04-23 11:50:00,791.861993924676,4648.42446347737,"D",0,0,0
4342538,2019-04-23 12:10:00,787.331039059219,4644.90137600147,"D",0,0,0
4341765,2019-04-23 13:00:00,789.114088901827,4643.14824221391,"B",0,0,0
4341849,2019-04-23 13:40:00,791.485774847778,4647.12406138238,"D",0,0,0
4341863,2019-04-23 15:40:00,789.097383247211,4643.55912428389,"B",0,0,0
4341946,2019-04-23 15:40:00,792.285593478192,4649.83448757143,"D",0,1,1
4341851,2019-04-23 16:05:00,790.446571179555,4647.15138796305,"C",0,0,0
4341760,2019-04-23 16:15:00,785.220950680058,4643.87041423862,"D",0,1,1
4344436,2019-04-23 16:20:00,791.223989500187,4645.61478864995,"D",0,0,0
4341651,2019-04-23 16:30:00,792.964447037821,4643.50605837053,"D",0,1,1
4342262,2019-04-23 17:05:00,787.39080498266,4645.71938129156,"D",0,0,0
4341808,2019-04-23 17:30:00,788.015605559271,4643.66772034171,"B",0,0,0
4341715,2019-04-23 18:30:00,788.802707793933,4641.40036861597,"D",0,1,1
4341693,2019-04-23 18:40:00,793.152618733872,4645.59398022991,"D",0,1,1
4341777,2019-04-23 18:50:00,789.990510422692,4643.26179244182,"B",0,0,0
4342851,2019-04-23 18:50:00,786.692774514014,4645.6863547848,"A",0,0,0
4341745,2019-04-23 19:00:00,789.886377673027,4640.92164105894,"B",0,1,1
4341588,2019-04-23 19:06:00,791.434395810854,4641.69677849187,"B",0,1,1
4341774,2019-04-23 19:25:00,788.949150545556,4649.44846315857,"C",0,1,1
4341895,2019-04-23 19:35:00,793.077721962736,4648.61660050669,"D",0,1,1
4341885,2019-04-23 19:50:00,787.218090140625,4644.40617318957,"B",0,0,0
4345727,2019-04-23 20:30:00,791.933203863482,4648.36078203013,"C",0,0,0
4341781,2019-04-23 20:40:00,792.966893698933,4648.61643098383,"D",0,1,1
4341681,2019-04-23 21:40:00,787.772218462775,4648.77774256865,"D",0,1,1
4344532,2019-04-23 22:00:00,791.213835552598,4643.02257355006,"D",0,1,1
4344428,2019-04-23 22:20:00,791.468301128501,4644.42245020813,"D",0,0,0
4341993,2019-04-24 00:30:00,791.620752997738,4643.53353824453,"D",0,0,0
4341933,2019-04-24 01:10:00,790.214241376272,4643.48226525131,"C",0,0,0
4341737,2019-04-24 01:50:00,790.623552298634,4643.43224225566,"B",0,0,0
4344412,2019-04-24 07:10:00,786.843607992999,4643.80153391027,"D",0,1,1
4344625,2019-04-24 07:30:00,789.897117658272,4643.51382239447,"D",0,0,0
4342092,2019-04-24 07:50:00,789.004819219241,4644.20051128695,"D",0,0,0
4342739,2019-04-24 08:00:00,786.03480172677,4645.38788209771,"D",0,0,0
4344441,2019-04-24 08:30:00,791.851152396652,4645.51815957914,"A",0,0,0
4342275,2019-04-24 08:33:00,791.12629510415,4642.3182056975,"D",0,1,1
4344448,2019-04-24 08:40:00,793.10839318981,4645.65889923662,"D",0,1,1
4342077,2019-04-24 08:50:00,790.101542099511,4645.83583766153,"D",0,0,0
4344874,2019-04-24 09:10:00,785.966361483171,4645.017293957,"D",0,0,0
4341890,2019-04-24 09:10:00,792.284937460894,4643.45584634888,"C",0,1,1
4344237,2019-04-24 10:00:00,788.74821270161,4641.30917139814,"D",0,1,1
4344271,2019-04-24 11:20:00,787.806656867909,4649.15732842314,"C",0,1,1
4342520,2019-04-24 11:40:00,788.260812832803,4643.44078990666,"B",0,0,0
4342850,2019-04-24 13:30:00,785.392342406862,4646.00105592523,"D",0,1,1
4344640,2019-04-24 14:00:00,787.910461173953,4646.3918587472,"D",0,0,0
4344585,2019-04-24 14:00:00,789.401393135186,4640.86901518647,"D",0,1,1
4344643,2019-04-24 15:45:00,788.983696409171,4645.94601079216,"B",0,0,0
4342844,2019-04-24 16:30:00,785.268486220035,4648.87689514019,"D",0,1,1
4344645,2019-04-24 17:00:00,791.961681839375,4647.68070970006,"D",0,0,0
4345174,2019-04-24 17:05:00,785.310953717133,4648.2334759065,"C",0,1,1
